CoRoT_ID,period_deleuil,period,e_period,p_deleuil,p,e_p,adivR_deleuil,adivR,e_adivR,b_deleuil,b,e_b,chi2,filter_technique,filter_order,filter_cutoff,filter_numNei
101086161.0,6.21238,6.19,0.0141421356237309,0.0892,0.07,1.3877787807814457e-17,11.93,11.91,0.014142135623730649,0.82,0.85,0.017078251276599298,5.189099241966361,bessel,n1,f04,
101368192.0,4.25667,4.24,0.0141421356237309,0.0661,0.05,1.3877787807814457e-17,8.23,8.21,0.014142135623730649,0.48,0.51,0.017078251276599333,10.160776533664633,bessel,n1,f04,
102671819.0,2.828042,2.85,0.014142135623730963,0.1309,0.11,2.7755575615628914e-17,7.81,7.82,0.014142135623731025,0.63,0.66,0.017078251276599347,2.4884312597070215,bessel,n1,f04,
102764809.0,4.037928,4.05,0.014142135623730899,0.1116,0.1,1.3877787807814457e-17,9.13,9.14,0.014142135623731403,0.74,0.77,0.0,36.23909773343114,bessel,n1,f04,
102890318.0,1.508956,1.49,0.017078251276599347,0.141,0.12,2.7755575615628914e-17,4.62,4.6,0.014142135623730899,0.51,0.54,2.220446049250313e-16,87.9557177520778,bessel,n1,f04,
102912369.0,9.201536,9.19,0.014142135623731402,0.1021,0.08,0.0,17.03,17.06,0.017078251276598705,0.01,0.03,0.007071067811865475,438.0212561210366,bessel,n1,f04,
105209106.0,4.204644,4.22,0.0141421356237309,0.0771,0.06,6.938893903907228e-18,6.2,6.22,0.0141421356237309,0.0,0.02,0.0047140452079103175,16.050130850730987,bessel,n1,f04,
105793995.0,4.860616,4.88,0.014142135623731027,0.1599,0.14,0.010624918300339481,9.66,9.67,0.014142135623730649,1.04,1.04,0.014907119849998611,1.3045886519388878,bessel,n1,f04,
105819653.0,9.756373,9.74,0.014142135623730649,0.0468,0.03,0.005000000000000001,13.06,13.04,0.01414213562373115,0.66,0.69,0.01707825127659932,1.025623489667595,bessel,n1,f04,
105833549.0,2.994279,2.97,0.014142135623730838,0.1039,0.08,0.004517539514526253,6.71,6.69,0.0141421356237309,0.83,0.83,0.016659862556700846,6.906153263835899,bessel,n1,f04,
105891283.0,95.270554,95.29,0.014142135623732156,0.1282,0.11,2.7755575615628914e-17,97.61,97.63,0.014142135623730148,0.0,0.02,0.0047140452079103175,415.48318101696543,bessel,n1,f04,
106017681.0,8.886623,8.91,0.01414213562373115,0.1122,0.09,1.3877787807814457e-17,18.61,18.62,0.017078251276599225,0.0,0.02,0.004714045207910317,18.050446217995532,bessel,n1,f04,
